gene_callers_id	Accession
2655	VTP50438.1
2656	VTP50437.1
2657	VTP50436.1
2658	VTP50435.1
2659	VTP50434.1
2660	VTP50433.1
2661	VTP50432.1
2662	VTP50431.1
2663	VTP50430.1
2664	VTP50429.1
2665	VTP50428.1
2666	VTP50427.1
2667	VTP50426.1
2668	VTP50425.1
2669	VTP50424.1
2670	VTP50423.1
2671	VTP50422.1
2672	VTP50421.1
2673	VTP50420.1
2674	VTP50419.1
2675	VTP50418.1
2676	VTP50417.1
2677	VTP50416.1
2678	VTP50415.1
2679	VTP51792.1
2680	VTP51795.1
2681	VTP51797.1
2682	VTP51799.1
2683	VTP51801.1
2684	VTP51803.1
2685	VTP51805.1
2686	VTP51809.1
2687	VTP51811.1
2688	VTP51813.1
2689	VTP51815.1
2690	VTP51817.1
2691	VTP51819.1
2692	VTP51821.1
2693	VTP51823.1
2694	VTP51825.1
2695	VTP51827.1
2696	VTP51829.1
2697	VTP51831.1
2698	VTP51833.1
2699	VTP51835.1
2700	VTP51837.1
2701	VTP51839.1
2702	VTP51841.1
2703	VTP51843.1
2704	VTP51845.1
2705	VTP54239.1
2706	VTP55638.1
2707	VTP55636.1
2708	VTP55634.1
2709	VTP55632.1
2710	VTP55630.1
2711	VTP55628.1
2712	VTP55626.1
2713	VTP55624.1
2714	VTP55620.1
2715	VTP55618.1
2716	VTP55616.1
2717	VTP55614.1
2718	VTP55612.1
2719	VTP55610.1
2720	VTP55608.1
2721	VTP55606.1
2722	VTP55604.1
2723	VTP55602.1
2724	VTP55600.1
2725	VTP55598.1
2726	VTP55596.1
2727	VTP55594.1
2728	VTP55592.1
2729	VTP55590.1
2730	VTP55235.1
2731	VTP55233.1
2732	VTP55231.1
2733	VTP55229.1
2734	VTP55227.1
2735	VTP55225.1
2736	VTP55223.1
2737	VTP55221.1
2738	VTP55219.1
2739	VTP55217.1
2740	VTP55215.1
2741	VTP55213.1
2742	VTP55211.1
2743	VTP55209.1
2744	VTP55207.1
2745	VTP55205.1
2746	VTP55203.1
2747	VTP55201.1
2748	VTP55199.1
2750	VTP55921.1
2751	VTP55919.1
2752	VTP55917.1
2753	VTP55915.1
2754	VTP55913.1
2755	VTP55911.1
2756	VTP55909.1
2757	VTP55907.1
2758	VTP55905.1
2759	VTP55903.1
2760	VTP55901.1
2761	VTP55899.1
2762	VTP55897.1
2763	VTP55895.1
2764	VTP55893.1
2765	VTP55891.1
2766	VTP55889.1
2767	VTP55887.1
2768	VTP55885.1
2769	VTP55883.1
2770	VTP55879.1
2771	VTP55877.1
2772	VTP55875.1
2773	VTP55873.1
2774	VTP50870.1
2775	VTP50871.1
2776	VTP50872.1
2777	VTP50873.1
2778	VTP50874.1
2779	VTP50875.1
2780	VTP50876.1
2781	VTP50877.1
2782	VTP50878.1
2783	VTP50879.1
2784	VTP50880.1
2785	VTP50881.1
2786	VTP50882.1
2787	VTP50883.1
2788	VTP50884.1
2789	VTP51620.1
2790	VTP50317.1
2791	VTP50318.1
2792	VTP50319.1
2793	VTP50320.1
2794	VTP50321.1
2795	VTP50322.1
2796	VTP50323.1
2797	VTP50324.1
2798	VTP50325.1
2800	VTP50326.1
2801	VTP50327.1
2802	VTP50328.1
2803	VTP50329.1
2804	VTP50330.1
2805	VTP50331.1
2806	VTP50332.1
2807	VTP50333.1
2808	VTP50334.1
2809	VTP50335.1
2810	VTP50336.1
2811	VTP50337.1
2812	VTP50404.1
2813	VTP50405.1
2814	VTP50406.1
2815	VTP50407.1
2816	VTP50408.1
2817	VTP50409.1
2818	VTP50410.1
2819	VTP50411.1
2820	VTP50412.1
2821	VTP53646.1
2822	VTP52034.1
2823	VTP52032.1
2824	VTP52030.1
2825	VTP52028.1
2826	VTP52026.1
2827	VTP56524.1
2828	VTP53645.1
2829	VTP53644.1
2830	VTP53643.1
2831	VTP53642.1
2832	VTP53641.1
2833	VTP53640.1
2834	VTP53639.1
2835	VTP55964.1
2836	VTP55574.1
2837	VTP55576.1
2838	VTP55578.1
2839	VTP55580.1
2840	VTP55582.1
2841	VTP55584.1
2842	VTP54078.1
2843	VTP54076.1
2844	VTP54074.1
2845	VTP51152.1
2847	VTP51462.1
2848	VTP53807.1
2849	VTP53805.1
2850	VTP53801.1
2851	VTP53646.1
2852	VTP50550.1
2853	VTP54750.1
2854	VTP55588.1
2855	VTP51027.1
2856	VTP51028.1
2857	VTP54492.1
2858	VTP54494.1
2859	VTP50549.1
2860	VTP55644.1
2861	VTP58116.1
2862	VTP55642.1
2863	VTP55644.1
2865	VTP50886.1
2866	VTP50887.1
2867	VTP50888.1
2868	VTP50889.1
2869	VTP50890.1
2870	VTP50891.1
2871	VTP50892.1
2872	VTP50893.1
2873	VTP50894.1
2874	VTP50895.1
2875	VTP50896.1
2876	VTP50897.1
2877	VTP50898.1
2878	VTP50899.1
2879	VTP50900.1
2880	VTP50901.1
2881	VTP50902.1
2882	VTP50903.1
2883	VTP50904.1
2884	VTP50905.1
2885	VTP50906.1
2886	VTP50907.1
2887	VTP50908.1
2888	VTP50909.1
2889	VTP50910.1
2890	VTP50911.1
2891	VTP50912.1
2892	VTP50913.1
2893	VTP50914.1
2894	VTP50915.1
2895	VTP50916.1
2896	VTP50917.1
2897	VTP50918.1
2898	VTP50919.1
2899	VTP50920.1
2900	VTP50921.1
2901	VTP50922.1
2902	VTP50923.1
2903	VTP50924.1
2904	VTP50925.1
2905	VTP50926.1
2906	VTP50927.1
2907	VTP50928.1
2908	VTP50929.1
2909	VTP50930.1
2910	VTP50931.1
2911	VTP50932.1
2912	VTP50933.1
2913	VTP50934.1
2914	VTP50935.1
2915	VTP50936.1
2916	VTP50937.1
2917	VTP50938.1
2918	VTP50939.1
2919	VTP50940.1
2920	VTP50941.1
2921	VTP50942.1
2922	VTP50943.1
2923	VTP50944.1
2924	VTP50945.1
2925	VTP50946.1
2926	VTP50948.1
2927	VTP50949.1
2928	VTP50950.1
2929	VTP50951.1
2930	VTP50952.1
2931	VTP50953.1
2932	VTP50954.1
2933	VTP50955.1
2934	VTP50956.1
2935	VTP50957.1
2936	VTP50958.1
2937	VTP50959.1
2938	VTP50960.1
2939	VTP50961.1
2940	VTP50962.1
2941	VTP50963.1
2942	VTP50964.1
2943	VTP50965.1
2944	VTP50966.1
2945	VTP50967.1
2946	VTP50968.1
2947	VTP50969.1
2948	VTP50970.1
2949	VTP50971.1
2950	VTP50972.1
2951	VTP50973.1
2952	VTP50974.1
2953	VTP50975.1
2954	VTP50976.1
2955	VTP50977.1
2956	VTP50978.1
2957	VTP50979.1
2958	VTP50980.1
2959	VTP50981.1
2960	VTP50982.1
2961	VTP50983.1
2962	VTP50984.1
2963	VTP50985.1
2964	VTP50986.1
2965	VTP50987.1
2966	VTP50988.1
2967	VTP50989.1
2968	VTP50990.1
2969	VTP50991.1
2970	VTP50992.1
2971	VTP50993.1
2972	VTP50994.1
2973	VTP50995.1
2974	VTP50996.1
2975	VTP50997.1
2976	VTP50998.1
2977	VTP50999.1
2978	VTP51001.1
2979	VTP51002.1
2980	VTP51004.1
2981	VTP51005.1
2982	VTP51006.1
2983	VTP51007.1
2984	VTP51008.1
2985	VTP51009.1
2986	VTP51010.1
2987	VTP51011.1
2988	VTP51012.1
2989	VTP51013.1
2990	VTP51014.1
2991	VTP51015.1
2992	VTP51016.1
2993	VTP51017.1
2994	VTP51018.1
2995	VTP55341.1
2996	VTP52546.1
2997	VTP52548.1
2998	VTP52550.1
2999	VTP52552.1
3000	VTP52554.1
3001	VTP52556.1
3002	VTP52558.1
3003	VTP52560.1
3004	VTP52562.1
3005	VTP52564.1
3006	VTP52566.1
3007	VTP52568.1
3008	VTP52570.1
3009	VTP52572.1
3010	VTP52574.1
3011	VTP52576.1
3012	VTP52578.1
3013	VTP52580.1
3014	VTP52582.1
3015	VTP52584.1
3016	VTP52586.1
3017	VTP52588.1
3018	VTP52590.1
3019	VTP52592.1
3020	VTP52594.1
3021	VTP52596.1
3022	VTP52598.1
3023	VTP52600.1
3024	VTP52602.1
3025	VTP52604.1
3026	VTP52606.1
3027	VTP52608.1
3028	VTP52610.1
3029	VTP52612.1
3030	VTP52614.1
3031	VTP52616.1
3032	VTP52618.1
3033	VTP52620.1
3034	VTP52622.1
3035	VTP52624.1
3036	VTP52626.1
3037	VTP52628.1
3038	VTP52630.1
3039	VTP52632.1
3040	VTP52634.1
3041	VTP52636.1
3042	VTP52638.1
3043	VTP52640.1
3044	VTP52642.1
3045	VTP52644.1
3046	VTP52646.1
3047	VTP52648.1
3048	VTP52650.1
3049	VTP52652.1
3050	VTP52654.1
3051	VTP52656.1
3052	VTP52658.1
3053	VTP52660.1
3054	VTP52662.1
3055	VTP52664.1
3056	VTP52668.1
3057	VTP52670.1
3058	VTP52672.1
3059	VTP52674.1
3060	VTP52676.1
3061	VTP52678.1
3062	VTP52680.1
3063	VTP52682.1
3064	VTP52684.1
3065	VTP52686.1
3066	VTP52688.1
3067	VTP52690.1
3068	VTP52692.1
3069	VTP52694.1
3070	VTP52696.1
3071	VTP52698.1
3072	VTP52700.1
3073	VTP52702.1
3074	VTP52704.1
3075	VTP52706.1
3076	VTP52708.1
3077	VTP52710.1
3078	VTP52712.1
3079	VTP52714.1
3080	VTP52716.1
3081	VTP52718.1
3082	VTP52720.1
3083	VTP52722.1
3084	VTP52724.1
3085	VTP52726.1
3086	VTP52728.1
3087	VTP52730.1
3088	VTP52732.1
3089	VTP52734.1
3090	VTP52736.1
3091	VTP52738.1
3092	VTP52740.1
3093	VTP52742.1
3094	VTP52744.1
3095	VTP52746.1
3096	VTP52748.1
3097	VTP54492.1
3098	VTP54070.1
3099	VTP54068.1
3100	VTP54066.1
3101	VTP54062.1
3102	VTP54060.1
3103	VTP54058.1
3104	VTP54056.1
3105	VTP54054.1
3106	VTP54052.1
3107	VTP54050.1
3108	VTP54048.1
3109	VTP54046.1
3110	VTP54044.1
3111	VTP54042.1
3112	VTP54040.1
3113	VTP54038.1
3114	VTP54036.1
3115	VTP54034.1
3116	VTP54032.1
3117	VTP54030.1
3118	VTP54028.1
3119	VTP54026.1
3120	VTP54024.1
3121	VTP54022.1
3122	VTP54020.1
3123	VTP54018.1
3124	VTP54016.1
3125	VTP54014.1
3126	VTP54012.1
3127	VTP54010.1
3128	VTP54008.1
3129	VTP54006.1
3130	VTP54004.1
3131	VTP54002.1
3132	VTP54000.1
3133	VTP53998.1
3134	VTP53996.1
3135	VTP53994.1
3136	VTP53992.1
3137	VTP53990.1
3138	VTP53988.1
3139	VTP53986.1
3140	VTP53984.1
3141	VTP53983.1
3142	VTP53981.1
3143	VTP53979.1
3144	VTP53977.1
3145	VTP53975.1
3146	VTP53973.1
3147	VTP53971.1
3148	VTP53969.1
3149	VTP53967.1
3150	VTP53965.1
3151	VTP53963.1
3152	VTP53961.1
3153	VTP53959.1
3154	VTP53957.1
3155	VTP53955.1
3156	VTP53953.1
3157	VTP53951.1
3158	VTP53949.1
3159	VTP53947.1
3160	VTP53945.1
3161	VTP53943.1
3162	VTP53941.1
3163	VTP53939.1
3164	VTP53937.1
3165	VTP53935.1
3166	VTP53933.1
3167	VTP53931.1
3168	VTP53929.1
3169	VTP53927.1
3170	VTP53925.1
3171	VTP53923.1
3172	VTP53921.1
3173	VTP53919.1
3174	VTP53917.1
3175	VTP53915.1
3176	VTP53913.1
3177	VTP53911.1
3178	VTP53909.1
3179	VTP53907.1
3180	VTP53905.1
3181	VTP53903.1
3182	VTP53901.1
3183	VTP53899.1
3184	VTP53897.1
3185	VTP53895.1
3186	VTP53893.1
3187	VTP51618.1
3188	VTP51616.1
3189	VTP51614.1
3190	VTP51612.1
3191	VTP51610.1
3192	VTP51608.1
3193	VTP51606.1
3194	VTP51604.1
3195	VTP51602.1
3196	VTP51600.1
3197	VTP51598.1
3198	VTP51596.1
3199	VTP51594.1
3200	VTP51592.1
3201	VTP51590.1
3202	VTP51588.1
3203	VTP51586.1
3204	VTP51584.1
3205	VTP51582.1
3206	VTP51580.1
3207	VTP51578.1
3208	VTP51576.1
3209	VTP51574.1
3210	VTP51572.1
3211	VTP51570.1
3212	VTP51568.1
3213	VTP51566.1
3214	VTP51564.1
3215	VTP51562.1
3216	VTP51560.1
3217	VTP51558.1
3218	VTP51556.1
3219	VTP51554.1
3220	VTP51552.1
3221	VTP51550.1
3222	VTP51548.1
3223	VTP51546.1
3224	VTP51544.1
3225	VTP51542.1
3226	VTP51540.1
3227	VTP51538.1
3228	VTP51536.1
3229	VTP51534.1
3230	VTP51532.1
3231	VTP51530.1
3232	VTP51528.1
3233	VTP51526.1
3234	VTP51524.1
3235	VTP51522.1
3236	VTP51520.1
3237	VTP51518.1
3238	VTP51516.1
3239	VTP51514.1
3240	VTP51512.1
3241	VTP51510.1
3242	VTP51508.1
3243	VTP51506.1
3244	VTP51504.1
3245	VTP51502.1
3246	VTP51500.1
3247	VTP51498.1
3248	VTP51496.1
3249	VTP51494.1
3250	VTP51492.1
3251	VTP51490.1
3252	VTP51488.1
3253	VTP51486.1
3254	VTP51484.1
3255	VTP51482.1
3256	VTP51480.1
3257	VTP51478.1
3258	VTP51476.1
3259	VTP51474.1
3260	VTP51472.1
3261	VTP51470.1
3262	VTP51468.1
3263	VTP51466.1
3264	VTP51464.1
3265	VTP50676.1
3266	VTP50677.1
3267	VTP50678.1
3268	VTP50679.1
3269	VTP50680.1
3270	VTP50681.1
3271	VTP50682.1
3272	VTP50683.1
3273	VTP50684.1
3274	VTP50685.1
3275	VTP50686.1
3276	VTP50687.1
3277	VTP50688.1
3278	VTP50689.1
3279	VTP50690.1
3280	VTP50691.1
3281	VTP50692.1
3282	VTP50693.1
3283	VTP50694.1
3284	VTP50695.1
3285	VTP50696.1
3286	VTP50697.1
3287	VTP50698.1
3288	VTP50699.1
3289	VTP50700.1
3290	VTP50701.1
3291	VTP50702.1
3292	VTP50703.1
3293	VTP50704.1
3294	VTP50705.1
3295	VTP50706.1
3296	VTP50707.1
3297	VTP50708.1
3298	VTP50709.1
3299	VTP50710.1
3300	VTP50711.1
3301	VTP50712.1
3302	VTP50713.1
3303	VTP50715.1
3304	VTP50716.1
3305	VTP50717.1
3306	VTP50718.1
3307	VTP50719.1
3308	VTP50720.1
3309	VTP50721.1
3310	VTP50722.1
3311	VTP50723.1
3312	VTP50724.1
3313	VTP50725.1
3314	VTP50726.1
3315	VTP50727.1
3316	VTP50728.1
3317	VTP50729.1
3318	VTP50730.1
3319	VTP50731.1
3320	VTP50732.1
3321	VTP50733.1
3322	VTP50734.1
3323	VTP50735.1
3324	VTP50736.1
3325	VTP50737.1
3326	VTP50738.1
3327	VTP50739.1
3328	VTP50740.1
3329	VTP50741.1
3330	VTP50742.1
3331	VTP50743.1
3332	VTP50744.1
3333	VTP50745.1
3334	VTP50746.1
3335	VTP53297.1
3336	VTP53295.1
3337	VTP53293.1
3338	VTP53291.1
3339	VTP53289.1
3340	VTP53287.1
3341	VTP53285.1
3342	VTP53283.1
3343	VTP53281.1
3344	VTP53279.1
3345	VTP53277.1
3346	VTP53275.1
3347	VTP53273.1
3348	VTP53271.1
3349	VTP53269.1
3350	VTP53267.1
3351	VTP53265.1
3352	VTP53263.1
3353	VTP53261.1
3354	VTP53259.1
3355	VTP53257.1
3356	VTP53255.1
3357	VTP53253.1
3358	VTP53251.1
3359	VTP53249.1
3360	VTP53247.1
3361	VTP53245.1
3362	VTP53243.1
3363	VTP53241.1
3364	VTP53239.1
3365	VTP53237.1
3366	VTP53235.1
3367	VTP53233.1
3368	VTP53231.1
3369	VTP53229.1
3370	VTP53227.1
3371	VTP53225.1
3372	VTP53223.1
3373	VTP53221.1
3374	VTP53219.1
3375	VTP53217.1
3376	VTP53215.1
3378	VTP53211.1
3379	VTP53209.1
3380	VTP53207.1
3381	VTP53205.1
3382	VTP53203.1
3383	VTP53201.1
3384	VTP53199.1
3385	VTP53197.1
3386	VTP53195.1
3387	VTP53193.1
3388	VTP53191.1
3389	VTP53189.1
3390	VTP53187.1
3391	VTP53185.1
3392	VTP53183.1
3393	VTP53181.1
3394	VTP53179.1
3395	VTP53177.1
3396	VTP53175.1
3397	VTP53173.1
3398	VTP53171.1
3399	VTP53169.1
3400	VTP53167.1
3401	VTP53165.1
3402	VTP53163.1
3403	VTP53161.1
3404	VTP53159.1
3405	VTP53157.1
3406	VTP56522.1
3407	VTP50307.1
3408	VTP50306.1
3409	VTP50305.1
3410	VTP50304.1
3411	VTP50303.1
3412	VTP50302.1
3413	VTP50301.1
3414	VTP50300.1
3415	VTP50299.1
3416	VTP50298.1
3417	VTP50297.1
3418	VTP50296.1
3419	VTP50295.1
3420	VTP50294.1
3421	VTP50293.1
3422	VTP50292.1
3423	VTP50291.1
3424	VTP50290.1
3425	VTP50289.1
3426	VTP50288.1
3427	VTP50287.1
3428	VTP50286.1
3429	VTP50285.1
3430	VTP50284.1
3431	VTP50283.1
3432	VTP50282.1
3433	VTP50281.1
3434	VTP50280.1
3435	VTP50279.1
3436	VTP50278.1
3437	VTP50277.1
3438	VTP50276.1
3439	VTP50275.1
3440	VTP50274.1
3441	VTP50273.1
3442	VTP50272.1
3443	VTP50271.1
3444	VTP50270.1
3445	VTP50269.1
3446	VTP50268.1
3447	VTP50267.1
3448	VTP50266.1
3449	VTP50265.1
3450	VTP50264.1
3451	VTP50263.1
3452	VTP50262.1
3453	VTP50261.1
3454	VTP50260.1
3455	VTP50259.1
3456	VTP50258.1
3457	VTP50257.1
3458	VTP50256.1
3459	VTP50255.1
3460	VTP50254.1
3461	VTP50253.1
3462	VTP50252.1
3463	VTP50251.1
3464	VTP50249.1
3465	VTP50248.1
3466	VTP50247.1
3467	VTP50246.1
3468	VTP50245.1
3469	VTP50244.1
3470	VTP50243.1
3471	VTP50242.1
3472	VTP50241.1
3473	VTP50240.1
3474	VTP50239.1
3476	VTP50237.1
3477	VTP50236.1
3478	VTP50235.1
3479	VTP50234.1
3480	VTP51092.1
3481	VTP51093.1
3482	VTP51094.1
3483	VTP51095.1
3484	VTP51096.1
3485	VTP51097.1
3486	VTP51098.1
3487	VTP51099.1
3488	VTP51100.1
3489	VTP51101.1
3490	VTP51102.1
3491	VTP51103.1
3492	VTP51104.1
3493	VTP51105.1
3494	VTP51106.1
3495	VTP51107.1
3496	VTP51108.1
3497	VTP51109.1
3498	VTP51110.1
3499	VTP51111.1
3500	VTP51112.1
3501	VTP51113.1
3502	VTP51114.1
3503	VTP51115.1
3504	VTP51116.1
3505	VTP51117.1
3506	VTP51118.1
3507	VTP51119.1
3508	VTP51120.1
3509	VTP51121.1
3510	VTP51122.1
3511	VTP51123.1
3512	VTP51124.1
3513	VTP51125.1
3514	VTP51126.1
3515	VTP51127.1
3516	VTP51128.1
3517	VTP51129.1
3518	VTP51130.1
3519	VTP51131.1
3520	VTP51132.1
3521	VTP51133.1
3522	VTP51134.1
3523	VTP51135.1
3524	VTP51136.1
3525	VTP51137.1
3526	VTP51138.1
3527	VTP51139.1
3528	VTP51140.1
3529	VTP51141.1
3530	VTP51142.1
3531	VTP51143.1
3532	VTP51144.1
3533	VTP51145.1
3534	VTP51146.1
3535	VTP51147.1
3536	VTP51148.1
3537	VTP51149.1
3538	VTP51150.1
3539	VTP51151.1
3540	VTP51152.1
3541	VTP54380.1
3542	VTP54382.1
3543	VTP54384.1
3544	VTP54386.1
3545	VTP54388.1
3546	VTP54390.1
3547	VTP54392.1
3548	VTP54394.1
3549	VTP54396.1
3550	VTP54398.1
3551	VTP54400.1
3552	VTP54402.1
3553	VTP54404.1
3554	VTP54406.1
3555	VTP54408.1
3556	VTP54410.1
3557	VTP54412.1
3558	VTP54414.1
3559	VTP54416.1
3560	VTP54418.1
3561	VTP54420.1
3562	VTP54422.1
3563	VTP54424.1
3564	VTP54426.1
3565	VTP54428.1
3566	VTP54430.1
3567	VTP54432.1
3568	VTP54434.1
3569	VTP54436.1
3570	VTP54438.1
3571	VTP54440.1
3572	VTP54442.1
3573	VTP54444.1
3574	VTP54446.1
3575	VTP54448.1
3576	VTP54450.1
3577	VTP54452.1
3578	VTP54454.1
3579	VTP54456.1
3580	VTP54458.1
3581	VTP54460.1
3582	VTP54462.1
3583	VTP54464.1
3584	VTP54466.1
3585	VTP54468.1
3586	VTP54470.1
3587	VTP54472.1
3588	VTP54474.1
3589	VTP54476.1
3590	VTP54478.1
3591	VTP54480.1
3592	VTP54482.1
3593	VTP54484.1
3594	VTP54486.1
3595	VTP54488.1
3596	VTP54490.1
3597	VTP54492.1
3598	VTP54788.1
3599	VTP54789.1
3600	VTP54790.1
3601	VTP54791.1
3602	VTP54792.1
3603	VTP54793.1
3604	VTP54794.1
3605	VTP54795.1
3606	VTP54796.1
3607	VTP54797.1
3608	VTP54798.1
3609	VTP54799.1
3610	VTP54801.1
3611	VTP54803.1
3612	VTP54805.1
3613	VTP54807.1
3614	VTP54809.1
3615	VTP54811.1
3616	VTP54813.1
3617	VTP54815.1
3618	VTP54817.1
3619	VTP54819.1
3620	VTP54821.1
3621	VTP54823.1
3622	VTP54825.1
3623	VTP54827.1
3624	VTP54829.1
3625	VTP54831.1
3626	VTP54833.1
3627	VTP54835.1
3628	VTP54837.1
3629	VTP54839.1
3630	VTP54841.1
3631	VTP54843.1
3632	VTP54845.1
3633	VTP54847.1
3634	VTP54849.1
3635	VTP54851.1
3636	VTP54853.1
3637	VTP54855.1
3638	VTP54857.1
3639	VTP54859.1
3640	VTP54861.1
3641	VTP54863.1
3642	VTP54865.1
3643	VTP54867.1
3644	VTP54869.1
3645	VTP54871.1
3646	VTP54873.1
3648	VTP55584.1
3649	VTP54879.1
3650	VTP54881.1
3651	VTP54883.1
3652	VTP54885.1
3653	VTP54887.1
3654	VTP54889.1
3655	VTP54891.1
3656	VTP54893.1
3657	VTP54895.1
3658	VTP54897.1
3659	VTP54899.1
3660	VTP54901.1
3661	VTP54903.1
3662	VTP54905.1
3663	VTP54907.1
3664	VTP54909.1
3665	VTP54911.1
3666	VTP54913.1
3667	VTP54915.1
3668	VTP54917.1
3669	VTP54919.1
3670	VTP54921.1
3671	VTP54923.1
3672	VTP54925.1
3673	VTP54927.1
3674	VTP54929.1
3675	VTP54931.1
3676	VTP54933.1
3677	VTP54935.1
3678	VTP54937.1
3679	VTP54939.1
3680	VTP54941.1
3681	VTP54943.1
3682	VTP54945.1
3683	VTP54947.1
3684	VTP54949.1
3685	VTP54951.1
3686	VTP54953.1
3687	VTP54955.1
3688	VTP54957.1
3689	VTP54959.1
3690	VTP54961.1
3691	VTP54963.1
3692	VTP54965.1
3693	VTP50232.1
3694	VTP50231.1
3695	VTP50230.1
3696	VTP50229.1
3697	VTP50228.1
3698	VTP50227.1
3699	VTP50226.1
3700	VTP50225.1
3701	VTP50224.1
3702	VTP50223.1
3703	VTP50222.1
3704	VTP50221.1
3705	VTP50220.1
3706	VTP50219.1
3707	VTP50218.1
3708	VTP50217.1
3709	VTP50216.1
3710	VTP50215.1
3711	VTP50214.1
3712	VTP50213.1
3713	VTP50212.1
3714	VTP50211.1
3715	VTP50210.1
3716	VTP50209.1
3717	VTP50208.1
3718	VTP50207.1
3719	VTP50206.1
3720	VTP50205.1
3721	VTP50204.1
3722	VTP50203.1
3723	VTP50202.1
3724	VTP50201.1
3725	VTP50200.1
3726	VTP50199.1
3727	VTP50198.1
3728	VTP50197.1
3729	VTP50196.1
3730	VTP50195.1
3731	VTP50194.1
3732	VTP50193.1
3733	VTP50192.1
3734	VTP50191.1
3735	VTP50190.1
3736	VTP50189.1
3737	VTP54123.1
3738	VTP53073.1
3739	VTP50551.1
3740	VTP50552.1
3741	VTP50553.1
3742	VTP50554.1
3743	VTP50555.1
3744	VTP50556.1
3745	VTP50557.1
3746	VTP50558.1
3747	VTP50559.1
3748	VTP50560.1
3749	VTP50561.1
3750	VTP50562.1
3751	VTP50563.1
3752	VTP50564.1
3753	VTP50565.1
3754	VTP50566.1
3755	VTP50567.1
3756	VTP50568.1
3757	VTP50569.1
3758	VTP50570.1
3759	VTP50571.1
3760	VTP50572.1
3761	VTP50573.1
3762	VTP50574.1
3763	VTP50575.1
3764	VTP50576.1
3765	VTP50577.1
3766	VTP50578.1
3767	VTP50579.1
3768	VTP50580.1
3769	VTP50581.1
3770	VTP50582.1
3771	VTP50583.1
3772	VTP50584.1
3773	VTP50585.1
3774	VTP50586.1
3775	VTP50587.1
3776	VTP50588.1
3777	VTP50589.1
3778	VTP52542.1
3779	VTP52540.1
3780	VTP52538.1
3781	VTP52536.1
3782	VTP52534.1
3783	VTP52532.1
3784	VTP52530.1
3785	VTP52528.1
3786	VTP52526.1
3787	VTP52524.1
3788	VTP52522.1
3789	VTP52520.1
3790	VTP52518.1
3791	VTP52516.1
3792	VTP52514.1
3793	VTP52512.1
3794	VTP52510.1
3795	VTP52508.1
3796	VTP52506.1
3797	VTP52504.1
3798	VTP52502.1
3799	VTP52500.1
3800	VTP52498.1
3801	VTP52496.1
3802	VTP52494.1
3803	VTP55241.1
3804	VTP55243.1
3805	VTP55245.1
3806	VTP55247.1
3807	VTP55249.1
3808	VTP55251.1
3809	VTP55253.1
3810	VTP55255.1
3811	VTP55257.1
3812	VTP55259.1
3813	VTP55261.1
3814	VTP55263.1
3815	VTP55265.1
3816	VTP55267.1
3817	VTP55269.1
3818	VTP55271.1
3819	VTP55273.1
3820	VTP55275.1
3821	VTP55277.1
3822	VTP55279.1
3823	VTP55281.1
3824	VTP55283.1
3825	VTP55285.1
3826	VTP55287.1
3827	VTP55289.1
3828	VTP55291.1
3829	VTP55293.1
3830	VTP55295.1
3831	VTP55297.1
3832	VTP55301.1
3833	VTP55303.1
3834	VTP55305.1
3835	VTP55307.1
3836	VTP55309.1
3837	VTP55311.1
3838	VTP52066.1
3839	VTP52068.1
3840	VTP52070.1
3841	VTP52072.1
3842	VTP52074.1
3843	VTP52076.1
3844	VTP52078.1
3845	VTP52080.1
3846	VTP52082.1
3847	VTP52084.1
3848	VTP52086.1
3849	VTP52088.1
3850	VTP52090.1
3851	VTP52092.1
3852	VTP52094.1
3853	VTP52096.1
3854	VTP52098.1
3855	VTP52100.1
3856	VTP52102.1
3857	VTP52104.1
3858	VTP52106.1
3859	VTP52108.1
3860	VTP52110.1
3861	VTP52112.1
3862	VTP52114.1
3863	VTP52116.1
3864	VTP52118.1
3865	VTP52120.1
3866	VTP52122.1
3867	VTP52124.1
3868	VTP52126.1
3869	VTP52128.1
3870	VTP52130.1
3871	VTP53646.1
3872	VTP51734.1
3873	VTP51736.1
3874	VTP51738.1
3875	VTP51740.1
3876	VTP51742.1
3877	VTP51744.1
3878	VTP51746.1
3879	VTP51748.1
3880	VTP51750.1
3881	VTP51752.1
3882	VTP51754.1
3883	VTP51756.1
3884	VTP51758.1
3885	VTP51760.1
3886	VTP51762.1
3887	VTP51764.1
3888	VTP51766.1
3889	VTP51768.1
3890	VTP51770.1
3891	VTP51772.1
3892	VTP51774.1
3893	VTP51776.1
3894	VTP51778.1
3895	VTP51780.1
3896	VTP51782.1
3897	VTP51784.1
3898	VTP51786.1
3899	VTP51788.1
3900	VTP51620.1
3901	VTP51622.1
3902	VTP51624.1
3903	VTP51626.1
3904	VTP51628.1
3905	VTP51630.1
3906	VTP51632.1
3907	VTP51634.1
3908	VTP51636.1
3909	VTP51638.1
3910	VTP51640.1
3911	VTP51642.1
3912	VTP51644.1
3913	VTP51646.1
3914	VTP51648.1
3915	VTP51650.1
3916	VTP51652.1
3917	VTP51654.1
3918	VTP51656.1
3919	VTP51658.1
3920	VTP51660.1
3921	VTP51662.1
3922	VTP51664.1
3923	VTP51666.1
3924	VTP51668.1
3925	VTP51670.1
3926	VTP51672.1
3927	VTP51674.1
3928	VTP51676.1
3929	VTP51678.1
3930	VTP56524.1
3931	VTP50361.1
3932	VTP50360.1
